Player_Id,bet_amt,cpd,ggr
"575,663,263",66,3,41
"575,526,073",21734,20,172
"575,632,109",28975,26,850
"561,335,845",159,2,11
"518,997,286",2271,3,449
"513,901,563",29539,9,3445
"521,313,625",26,18,24
"577,443,908",32840,12,-149
"559,148,588",6095,16,1382
"534,691,766",125650,28,9109
"576,054,314",398,4,60
"567,198,249",710,3,208
"555,448,188",2734,16,775
"412,948,776",3762,2,0
"550,193,487",148,9,76
"558,656,824",9,1,5
"517,678,988",7264,27,1461
"579,127,929",73055,2,5272
"556,949,429",2425,18,780
"577,228,841",10,3,6
"577,249,742",1,1,1
"574,829,269",19019,21,2791
"4,709,249",11408,10,870
"472,660,091",497,2,164
"554,176,716",388,5,136
"21,032,404",1392,3,-72
"560,595,272",56687,26,512
"481,898,554",3349,15,886
"10,088,498",7606,7,1755
"555,241,862",100140,18,2786
"556,944,729",14195,19,3290
"577,533,239",33874,22,1121
"521,825,842",966,3,304
"199,210,106",19234,20,3717
"559,749,496",7367,7,1477
"536,639,316",1486,4,-242
"549,487,967",36263,18,615
"575,737,958",7541,14,1738
"579,171,703",22288,8,2865
"550,901,772",113180,23,-1365
"560,829,260",637,7,194
"560,829,900",296,2,138
"574,722,040",167658,25,3293
"552,330,296",4222,2,-344
"577,012,340",204,4,45
"579,172,019",2190,5,276
"412,892,044",149755,22,12555
"575,075,470",270,6,138
"521,674,856",1287,14,-231
"184,597,782",15631,3,585
"560,514,972",20370,8,1625
"511,216,120",9550,12,868
"20,508,034",7072,4,198
"566,482,176",28316,51,4432
"516,742,721",322,6,147
"579,344,249",1368,2,85
"561,852,350",53,1,27
"551,293,481",50809,13,3899
"559,562,479",36171,24,3258
"536,535,429",177,2,65
"556,110,444",13704,18,618
"552,361,784",7655,14,615
"511,028,436",39429,26,3375
"550,357,451",6127,19,246
"416,120,967",51994,9,4952
"559,623,756",202,5,99
"554,828,257",3,2,3
"517,143,921",36044,23,2954
"560,149,821",138605,27,3942
"529,361,886",35178,24,-1514
"575,792,677",781,1,-306
"575,663,202",12548,14,1185
"415,463,190",195,8,64
"530,019,343",27825,8,2064
"577,279,289",18893,12,1523
"555,342,707",317,4,137
"520,880,590",23156,18,-669
"515,760,178",52388,13,1006
"567,198,401",38477,18,7185
"521,806,581",4863,5,1003
"550,946,754",129,7,38
"551,182,263",40532,20,2620
"560,125,360",7284,17,533
"210,506,481",95470,15,3052
"555,720,923",16697,25,748
"560,975,796",647,2,421
"559,591,384",406,1,227
"186,222,225",11227,12,2489
"554,395,562",7195,2,-278
"566,893,238",20413,26,1484
"557,399,561",9452,21,1411
"576,712,406",198909,21,-8827
"574,892,554",1403,3,673
"559,190,768",39528,10,3559
"414,051,465",181,2,136
"504,617,098",56,2,40
"549,770,506",114,1,13
"552,374,148",5129,2,1307
"579,344,693",4132,1,269
"560,933,809",1074,7,-162
"534,431,764",123629,9,-4882
"409,174,806",31260,11,5103
"534,007,439",830,13,150
"578,407,645",27027,17,-942
"534,228,176",8846,8,1980
"528,909,867",69108,28,3734
"575,437,691",41,1,14
"409,355,030",8277,20,1176
"559,775,156",121562,28,3996
"513,911,456",1444,8,-125
"534,698,056",1672,6,113
"560,283,373",161,15,87
"577,401,292",8821,3,1740
"536,679,959",3889,7,399
"534,807,994",79155,27,11474
"549,337,370",13000,4,-3439
"21,684,543",18430,6,1195
"528,767,801",13522,22,401
"551,733,558",14,4,5
"549,106,860",2911,5,-352
"575,850,392",9288,6,4018
"390,861,271",11024,10,644
"13,387,811",61320,25,4845
"534,791,429",412,2,54
"561,396,360",2875,2,510
"566,011,850",5394,9,844
"560,436,410",9695,16,1229
"517,487,871",16292,25,-372
"559,779,046",3,2,3
"556,406,374",14403,16,1358
"563,182,799",43896,25,1246
"207,756,765",160214,19,1520
"560,962,708",52850,22,2429
"534,891,719",45,1,27
"556,670,184",75583,16,2573
"575,094,095",12381,24,296
"575,141,789",32857,25,2379
"576,952,959",8351,6,995
"408,670,208",120083,25,7510
"576,507,976",246402,18,-6948
"529,809,201",17993,26,1120
"563,265,969",2,1,1
"560,956,278",63494,24,6403
"528,992,824",161638,12,7574
"556,452,989",486,9,-120
"517,991,903",63,2,41
"556,817,110",89,1,55
"194,154,239",3870,3,665
"3,161,097",16238,25,2000
"554,470,921",2757,4,678
"578,769,116",48493,14,3988
"551,296,429",13982,11,250
"519,311,628",1873,3,548
"576,155,806",11499,23,768
"413,686,260",32504,19,3333
"574,564,864",175,2,67
"560,128,941",29065,10,671
"559,442,864",19992,18,1395
"536,664,039",637,2,81
"566,813,063",16905,22,-6043
"559,702,712",252,20,163
"194,441,321",108840,19,2745
"574,829,644",10102,18,802
"549,169,381",194,3,-299
"578,379,464",64037,14,7009
"575,087,016",16238,8,101
"575,321,774",372,4,93
"550,423,645",183,3,61
"549,590,687",8447,18,1482
"518,906,060",60516,27,-594
"577,012,758",21,1,15
"554,988,994",44157,12,-10856
"521,237,320",205,1,12
"478,718,149",15527,21,465
"213,802,422",29482,27,858
"15,012,135",112825,28,4312
"530,130,352",2080,1,265
"515,545,316",9433,14,424
"563,554,410",32076,4,2869
"577,572,072",98,1,41
"422,559,516",12351,11,2937
"576,065,830",2678,1,0
"560,217,344",26461,23,2427
"536,595,385",12003,22,1016
"555,170,796",4243,4,804
"206,523,253",7387,23,756
"577,782,057",43196,17,-342
"579,129,044",21947,2,9508
"551,352,513",20001,9,-19
"557,873,126",16449,23,336
"559,212,215",2235,8,435
"579,298,187",15071,4,-97
"574,860,979",490,1,337
"9,888,268",7016,7,1590
"577,098,107",18395,12,1466
"504,745,327",4966,9,677
"199,068,652",2118,9,355
"577,850,517",82247,20,4376
"530,234,579",3179,2,338
"560,172,745",373,10,29
"7,449,907",21377,19,1222
"5,976,633",15103,28,226
"550,690,534",11323,9,-283
"576,413,230",566,1,272
"549,744,691",47562,16,267
"415,860,013",1763,8,664
"558,917,191",68572,13,1205
"552,035,107",221,2,134
"558,928,753",15043,19,1213
"561,011,410",262,1,148
"407,947,514",5389,15,759
"21,842,984",42411,24,-474
"412,563,865",18802,4,4838
"576,704,205",115,9,52
"553,936,117",174468,22,-21324
"560,173,066",28844,20,1233
"566,816,399",177,1,52
"517,975,910",12014,7,518
"14,727,787",86411,27,4984
"576,667,015",115099,17,-6343
"563,428,411",2273,2,1350
"12,739,805",24107,35,60
"549,921,005",10840,16,1458
"534,325,521",21350,8,4170
"563,200,257",741,2,214
"558,459,772",2447,2,756
"510,871,743",33212,25,-724
"521,470,584",4532,5,543
"560,826,424",20696,26,1538
"556,211,579",46,1,27
"520,942,402",5824,15,157
"504,412,138",108561,15,1128
"550,679,950",16090,15,3110
"577,450,198",271398,27,17098
"575,580,645",19580,3,1653
"521,916,515",4420,5,999
"550,821,480",27224,26,-88
"576,267,573",1825,1,685
"566,548,933",3796,6,342
"576,712,009",18603,9,-686
"566,974,105",3243,14,429
"578,650,183",1373,5,273
"556,944,110",23429,18,2114
"575,961,544",15373,3,9060
"577,219,246",13529,15,2105
"560,884,180",162257,27,-1175
"325,308,224",79,1,79
"567,216,771",25106,24,1629
"560,025,374",3329,3,537
"510,071,454",10076,18,1347
"559,599,161",353,2,0
"15,289,257",18429,13,2664
"577,455,111",50726,21,4406
"208,514,956",12351,5,315
"550,387,959",12337,15,177
"556,132,855",16703,26,2029
"558,889,501",3154,15,649
"556,175,067",10287,16,-779
"504,640,491",8697,10,1422
"561,689,397",50,8,4
"536,556,474",5680,14,197
"556,602,075",42080,16,590
"579,148,601",55635,7,3279
"574,941,533",12544,22,1757
"551,621,610",16367,19,1442
"392,195,224",27139,4,5509
"566,760,969",9081,15,1127
"566,582,421",1515,1,685
"575,195,259",21411,14,4498
"577,896,378",0,1,0
"576,970,989",0,0,0
"560,597,223",151,1,33
"556,410,742",4419,2,145
"520,986,908",41,2,27
"482,790,865",0,0,0
"288,619,408",93,1,33
"554,780,957",25070,14,883
"558,431,520",10300,14,382
"553,549,874",9035,16,1623
"519,877,018",54,2,27
"405,603,037",94688,26,2666
"558,582,031",8642,1,2010
"557,875,134",63201,17,5933
"517,376,651",495,12,132
"561,081,770",1208,4,211
"563,336,940",53,2,27
"528,929,007",440,1,342
"579,218,663",353,2,83
"566,468,031",10741,2,661
"422,531,755",68460,28,-4315
"3,936,840",26920,8,4874
"558,910,546",7877,14,1185
"536,674,405",153,6,22
"21,411,075",7940,5,1613
"534,863,378",156,1,61
"563,562,501",132118,14,4585
"552,086,861",901,7,126
"191,501,953",45374,10,5067
"563,350,868",4795,7,1253
"481,685,650",15490,17,1593
"566,358,004",1492,3,-164
"477,891,429",13496,14,1348
"555,603,257",13280,26,1341
"556,280,559",250,1,-43
"578,239,359",585,6,72
"579,157,033",42456,6,4841
"530,240,830",17548,17,141
"528,903,826",23170,13,3161
"574,574,841",1,1,1
"411,875,502",686,1,122
"550,046,361",2759,5,-461
"560,806,411",4847,15,1209
"576,441,538",28833,7,7834
"521,365,385",484,4,108
"576,940,562",651,6,131
"575,407,965",10403,12,283
"529,763,091",18032,15,632
"559,775,908",46756,19,465
"560,947,594",533,11,92
"521,505,037",19623,18,1586
"563,588,681",18797,27,1089
"191,291,931",43853,8,-10107
"556,493,986",1193,8,-75
"555,259,287",2873,4,643
"556,916,649",9551,13,441
"556,666,150",762,7,-26
"472,625,390",59495,9,2096
"2,648,148",315,1,150
"521,425,603",113536,9,-295
"194,030,309",30884,14,1185
"559,160,203",33580,10,147
"519,651,100",7774,13,286
"515,640,090",995,3,-489
"502,867,599",67622,24,1481
"555,771,328",27130,23,3098
"549,227,217",3361,2,865
"556,287,309",176,1,136
"192,007,059",10035,24,1009
"422,332,251",42012,4,7189
"557,121,645",53461,25,1942
"575,580,908",480,1,83
"552,083,174",0,0,0
"554,631,522",211,2,55
"482,170,718",461,13,46
"560,555,450",26120,19,1026
"575,349,234",1890,8,0
"555,163,366",8383,4,1870
"185,783,693",59783,27,1287
"579,029,272",563,6,174
"574,464,452",1,1,0
"557,401,359",102030,23,9102
"550,212,063",19764,6,570
"477,373,236",4855,16,-174
"534,967,723",7594,14,566
"576,749,897",40294,9,2041
"563,306,088",43,6,28
"566,794,221",22607,25,1196
"517,503,272",36517,24,2777
"563,389,890",430,3,282
"559,184,767",200,4,55
"533,997,162",27937,18,-2493
"579,370,957",658,1,262
"550,599,902",13884,7,3008
"14,208,331",2958,2,529
"124,647,319",4709,13,-1927
"518,734,477",756,5,7
"520,889,723",1424,5,256
"510,071,330",476,3,-110
"555,296,040",48672,14,3514
"574,544,798",21219,25,-682
"200,300,753",4119,22,74
"576,015,674",1665,2,316
"549,180,542",57937,22,880
"534,408,123",54639,13,-2425
"530,055,232",12682,28,450
"552,196,077",15,1,13
"530,056,388",916,3,244
"518,918,445",5619,3,1532
"188,476,157",22946,24,2325
"556,027,544",164,9,26
"578,414,333",1942,8,320
"184,642,936",18112,17,752
"472,776,759",49156,22,3236
"561,431,951",77036,16,-4429
"559,120,653",3702,9,-85
"575,641,545",1002,2,343
"515,770,000",9816,6,840
"504,538,857",2706,4,384
"551,931,727",1713,9,324
"555,151,704",13264,23,968
"549,676,093",10929,8,1309
"556,708,518",260,3,137
"560,819,395",4544,4,-2392
"406,645,629",915,9,111
"558,397,675",174595,23,7680
"560,943,276",15732,25,3025
"576,545,576",123775,21,10657
"567,226,920",23917,5,3066
"577,178,128",103442,9,1763
"559,119,974",11442,6,2679
"561,568,799",28240,26,3371
"577,787,584",62719,7,293
"577,386,536",40,3,4
"578,819,307",3532,7,295
"549,217,370",42626,6,1685
"556,742,778",245,2,61
"482,739,553",28754,12,7142
"550,364,492",47781,15,4147
"579,105,311",1145,1,258
"578,416,599",240022,28,2559
"515,760,155",6866,11,1117
"519,549,102",21918,25,1018
"534,013,281",37130,9,5295
"528,795,397",4589,2,1952
"556,707,982",62778,26,2121
"554,324,645",6341,2,674
"578,313,246",546,17,173
"407,992,296",2361,4,262
"567,033,861",6033,6,746
"555,095,308",22,4,15
"558,996,213",331,4,88
"521,255,680",11021,19,2936
"529,433,288",10971,16,2035
"561,452,641",246,3,81
"575,551,882",108234,22,1957
"556,124,297",9752,8,-2165
"511,064,484",1410,2,-1088
"577,801,764",20854,23,2231
"579,206,004",34632,3,9512
"550,798,366",7300,26,919
"575,909,247",103807,24,5295
"534,467,731",1519,7,109
"187,561,549",44796,28,-245
"516,782,549",570,15,188
"516,716,054",13483,14,936
"566,312,718",3324,13,630
"534,720,508",14508,19,-249
"559,796,704",10789,3,958
"576,055,019",59564,22,4900
"513,031,957",74,1,33
"574,985,709",1655,4,384
"534,954,412",6293,22,-771
"575,075,217",255,2,136
"561,640,684",7971,4,1086
"567,268,522",4354,8,1870
"188,959,523",52082,13,230
"566,090,061",19684,9,722
"556,486,036",0,0,0
"559,720,242",21356,28,1601
"550,830,201",446,16,72
"534,419,570",19625,22,-98
"577,622,794",44605,8,-318
"575,972,738",915,3,40
"21,943,562",10115,4,926
"575,762,299",0,0,0
"557,028,393",6093,3,510
"576,989,850",48429,2,5911
"555,647,919",3724,13,-7
"577,723,047",20211,13,-140
"576,727,562",72,20,24
"559,523,485",167,7,94
"534,263,161",22291,12,1705
"560,829,161",15025,12,2740
"555,354,326",25560,8,-1386
"519,090,315",5488,11,1525
"551,711,741",250,3,41
"561,475,057",284,1,40
"556,618,169",300,2,42
"555,675,525",1851,5,110
"577,933,778",439,8,87
"558,536,610",250,3,1
"197,751,492",44342,15,2902
"516,782,641",7,1,3
"516,791,613",26036,26,2481
"550,475,873",8276,3,677
"551,690,369",23325,24,1248
"579,026,275",191,3,76
"558,826,828",86220,23,-5446
"556,399,595",12042,27,1821
"556,587,621",19694,25,90
"576,737,871",150157,18,4894
"190,307,220",9190,13,772
"518,717,514",722,3,28
"576,307,317",97,5,34
"563,356,406",2120,15,232
"208,032,359",10566,22,980
"509,878,103",510,9,-373
"199,703,255",5840,24,1006
"536,464,277",5004,25,197
"519,617,575",7910,15,612
"112,611,940",8756,11,537
"517,923,281",538,7,97
"566,801,657",43976,15,165
"558,497,959",57294,25,624
"578,011,219",4627,6,1982
"517,705,182",92,4,31
"516,752,278",131897,23,270
"519,476,888",10113,17,1211
"409,217,943",3477,8,1833
"555,570,953",1329,2,28
"559,501,389",1882,11,341
"415,029,550",243,2,-122
"574,587,014",1600,4,506
"515,770,003",393,7,71
"556,107,103",6,6,5
"579,181,173",60874,3,6933
"566,111,800",1391,5,201
"561,889,886",3073,12,200
"216,750,271",6436,4,798
"534,195,492",24297,24,1167
"560,926,430",5645,11,-2148
"510,957,634",27984,10,5488
"555,190,326",69092,10,2503
"536,572,999",287,6,108
"550,644,656",375,9,68
"560,331,866",4207,7,688
"578,009,930",24347,23,1214
"577,480,276",8466,6,627
"574,792,933",11084,7,488
"566,195,105",26473,15,-427
"577,425,735",5543,12,2052
"563,287,742",39140,20,-918
"554,217,793",2364,5,-68
"577,955,127",814,2,122
"556,480,629",218,9,87
"503,492,006",24155,6,3221
"517,481,648",20950,7,1492
"555,566,797",53275,27,5348
"12,207,360",4829,10,446
"577,922,131",15235,7,1087
"575,059,246",297,2,27
"559,126,281",77,4,8
"533,828,574",1388,6,236
"560,829,577",33660,24,4052
"560,521,720",192,4,135
"551,388,195",2646,18,519
"574,543,961",10962,11,1177
"18,284,289",476,2,230
"574,698,940",54687,10,1300
"556,881,539",7739,4,554
"577,896,443",141,3,68
"530,073,737",50502,16,-915
"576,174,750",1201,9,149
"11,408,664",260547,28,717
"561,492,266",118,1,20
"563,393,555",1027,6,148
"567,212,764",22440,12,1039
"549,470,402",1650,1,746
"551,467,251",500,19,150
"576,300,808",539252,21,5333
"412,065,703",86,2,65
"578,680,777",160777,8,-1736
"577,326,052",85254,28,3318
"575,461,028",72,1,40
"550,945,094",2275,23,342
"549,994,327",15482,4,4535
"536,674,606",17656,19,2644
"529,568,795",41121,14,4961
"415,017,640",17515,17,-4100
"536,674,872",6948,6,-118
"555,346,376",24,4,14
"195,910,789",31253,6,1942
"213,794,505",982,4,361
"557,236,640",37432,11,247
"553,875,763",1143,1,281
"577,166,878",30883,2,9428
"503,408,149",3899,4,398
"553,539,150",4571,6,1534
"575,294,919",13,1,13
"519,715,079",781,9,-14
"577,451,165",60572,10,5989
"407,734,725",13370,25,628
"183,861,359",26477,13,2299
"517,475,948",157,8,52
"577,046,263",36727,5,4034
"554,823,355",88,4,24
"415,324,800",1218,5,-147
"534,974,762",132460,25,12177
"533,996,560",35746,19,-4081
"578,170,836",38,16,22
"184,217,274",36162,6,1406
"576,884,967",41554,13,1359
"554,654,074",21749,4,2927
"521,405,212",10905,26,878
"556,625,070",6,2,3
"557,288,614",1372,2,254
"195,766,977",6319,25,1142
"575,363,802",23497,2,-1906
"576,657,155",9,3,4
"556,002,720",30083,11,1808
"143,990,756",25148,22,1335
"556,267,354",209,1,41
"575,023,077",26478,22,-952
"20,394,591",141722,24,1416
"557,230,829",57,13,16
"578,032,172",26039,7,4758
"556,080,625",33662,20,-1437
"550,627,781",35580,26,2659
"413,652,559",42,5,14
"553,862,239",2688,6,432
"577,498,321",23025,19,2914
"553,902,403",50305,9,-8289
"519,540,246",207,3,-20
"575,049,562",684,2,370
"210,913,928",130213,25,956
"214,396,121",514,9,133
"536,660,482",1416,12,255
"550,356,963",14345,4,1200
"188,565,222",30201,14,3060
"481,562,459",17448,8,1342
"558,677,047",47,1,28
"550,728,946",2065,1,137
"577,570,547",48569,9,1598
"577,572,314",34272,18,3581
"560,358,916",62072,13,-3188
"528,933,941",435,8,105
"517,998,754",31023,16,1331
"392,676,061",705,1,312
"117,639,988",3071,4,451
"576,471,427",397,16,84
"553,541,234",163,5,69
"550,815,664",116911,28,6284
"566,077,964",2868,2,1343
"552,179,507",4923,10,506
"516,085,872",1,1,1
"406,509,533",131,3,43
"534,281,901",50,1,3
"530,027,498",277,1,134
"574,934,820",219,4,79
"415,041,024",4071,17,916
"510,730,189",2703,6,225
"578,451,813",1058,1,149
"559,574,162",0,1,0
"560,956,610",520,2,95
"575,815,016",551,10,145
"551,761,894",61156,28,10513
"551,128,310",176,2,124
"15,237,814",28084,2,-2180
"559,166,606",1159,4,74
"529,328,876",69449,26,3207
"519,323,431",3568,8,257
"574,464,722",6606,8,-972
"555,294,790",4,3,4
"552,326,094",553,2,279
"558,810,548",466,5,141
"284,413,882",1541,7,357
"210,266,217",87495,24,1771
"7,295,223",8411,11,731
"415,444,510",37532,26,2092
"575,582,756",11692,15,2042
"578,152,419",243,2,136
"576,232,641",549,7,111
"536,556,966",340,4,136
"560,234,517",1167,8,95
"558,585,318",1855,2,127
"563,403,340",11830,15,867
"514,049,580",16274,25,-903
"550,443,029",19664,22,876
"577,429,519",113,3,1
"550,788,824",36908,25,3931
"536,657,029",19984,19,-328
"21,515,108",15068,24,1111
"560,522,140",3279,7,367
"576,776,476",118905,22,-809
"561,535,934",1654,6,1363
"556,174,796",11,6,8
"186,189,827",52411,8,4597
"521,624,737",503,9,4
"574,691,575",16242,5,958
"530,240,688",0,1,0
"558,837,198",8807,6,1807
"560,806,609",15331,15,2062
"190,733,813",16255,14,891
"575,823,168",11537,23,-1653
"561,041,621",37198,22,3687
"551,574,993",8777,13,514
"550,875,340",4463,3,704
"510,987,543",20,2,14
"519,064,038",73534,23,8833
"579,218,681",1247,2,197
"551,586,687",4809,13,30
"3,259,956",30030,19,1658
"550,017,196",681775,28,17615
"515,831,291",59111,13,2135
"566,511,190",85,15,45
"552,309,427",75,1,35
"552,267,585",17224,5,2999
"559,794,735",96,3,18
"520,879,954",18527,4,3165
"521,281,427",1063,5,44
"574,873,023",29588,21,1369
"576,343,960",31721,28,311
"576,519,873",8686,10,1854
"556,185,726",2507,6,272
"567,134,914",31357,22,-2696
"577,941,962",18576,13,-516
"560,405,274",146,1,27
"554,794,392",57419,12,2204
"563,577,321",5815,6,236
"558,872,121",23187,20,1349
"560,834,903",456,3,-395
"555,793,593",7363,7,-1648
"575,103,314",675,11,148
"206,934,471",34906,9,4069
"559,597,195",672,5,164
"504,521,220",5853,10,1224
"560,886,781",37578,22,2115
"514,069,253",209345,4,1501
"555,217,415",357674,24,7971
"575,022,798",349,9,52
"561,501,478",4317,13,888
"560,603,336",1488,4,162
"563,481,309",2846,9,-1213
"563,454,843",18785,13,-2597
"577,896,615",828,3,136
"555,659,375",0,1,0
"575,005,260",36,1,27
"559,722,584",28208,26,1218
"557,293,972",1515,6,49
"551,528,985",10247,11,1347
"577,045,926",30118,7,3374
"578,143,620",3313,1,1358
"578,178,153",51286,25,4409
"555,426,044",3692,15,543
"554,566,850",27161,7,404
"534,313,215",14886,21,2
"356,632,743",34417,11,3852
"558,880,769",8343,4,479
"575,004,668",6828,4,1991
"576,644,851",82,2,54
"517,731,392",5966,15,667
"559,689,092",14073,25,999
"203,897,623",798,6,27
"579,353,736",29608,1,8057
"554,871,016",46,1,27
"550,195,697",27811,2,2478
"186,419,797",276,1,100
"208,558,810",53463,9,5782
"556,452,941",4762,17,617
"558,500,189",7041,14,550
"516,896,320",65840,21,56
"577,823,102",73705,27,-9
"514,105,378",3992,6,-376
"17,798,136",4444,7,1277
"528,764,425",84375,27,-3357
"578,479,234",26886,15,3930
"566,274,349",5392,17,1863
"551,735,498",707,2,154
"551,521,173",65035,18,2599
"510,567,988",3775,6,663
"550,281,811",65729,24,5104
"519,446,677",18098,5,-100
"567,071,374",105409,16,14334
"504,549,626",1002,2,130
"560,044,105",777285,19,-34718
"20,422,054",33999,20,3401
"513,009,008",12859,12,1220
"579,128,815",5753,2,-3540
"196,174,012",7857,10,1290
"574,691,549",7289,15,585
"561,347,636",4386,2,1341
"556,667,138",8188,5,-1091
"559,411,035",310,1,134
"576,148,985",813,2,98
"577,667,903",18573,23,1578
"577,235,360",206,1,135
"191,045,888",17773,23,1249
"558,550,341",3271,2,249
"557,105,929",31206,19,-923
"578,360,669",386,6,95
"510,448,796",15969,14,1071
"567,061,743",0,1,0
"510,622,516",13437,21,1215
"549,977,747",1757,4,-337
"561,031,582",132,1,30
"111,834,441",774,2,280
"13,767,118",324,1,100
"574,446,376",2476,21,636
"554,633,032",12239,21,1113
"561,975,746",1059,3,-368
"574,926,564",136,1,136
"552,038,177",463,14,82
"550,859,922",15178,5,851
"576,657,861",21544,16,1276
"202,580,791",61001,21,30498
"560,322,681",4343,5,770
"529,568,866",460,1,-160
"576,908,181",75814,26,2951
"552,354,181",22766,26,746
"559,051,934",9507,15,-369
"517,589,584",381,6,180
"577,889,556",33332,19,1019
"519,824,866",6124,5,-1313
"552,157,253",17063,12,1098
"575,840,123",16247,9,-1770
"554,964,386",7,1,5
"575,839,814",13473,16,2213
"533,978,948",29614,24,-75
"566,645,257",489,4,46
"550,442,437",36872,28,-2617
"183,767,139",13996,4,1717
"550,652,228",2591,9,103
"536,647,668",3007,2,1443
"422,505,987",6559,3,1031
"578,849,526",753,1,329
"11,183,537",27840,24,1038
"577,524,619",147,1,135
"556,234,089",5179,2,-1640
"549,195,231",7029,14,510
"519,240,879",130,3,53
"576,419,850",14523,10,1124
"406,504,843",12100,15,-383
"578,539,390",1632,4,246
"561,050,297",279,4,60
"515,769,990",37389,8,2517
"555,566,727",363,13,163
"521,839,591",447,2,81
"521,363,911",1819,1,285
"576,336,651",1308,2,-105
"536,674,517",21890,10,-2063
"550,544,535",14286,22,1076
"529,779,427",935,6,85
"504,380,241",864,3,234
"521,489,560",224,6,26
"578,709,838",450,1,302
"555,572,493",10481,4,585
"579,159,544",7642,4,3726
"534,580,531",107,1,41
"566,628,639",256,3,143
"579,053,381",1517,1,318
"530,233,956",2752,4,233
"551,634,147",4970,22,958
"415,875,688",10621,14,1277
"9,696,560",5885,4,2179
"578,652,606",111952,7,4821
"577,303,793",14828,9,816
"551,653,105",821,11,-45
"416,046,961",5573,7,736
"555,661,816",650,13,118
"563,205,832",35347,25,2067
"517,494,249",56087,26,6720
"556,885,068",402,12,33
"534,925,842",651,2,473
"513,702,043",1881,5,559
"556,865,951",11480,7,1167
"509,985,917",32,2,26
"575,074,261",6469,4,778
"549,630,325",2,1,1
"575,591,401",121,5,18
"534,336,974",12083,5,1604
"556,236,790",5851,17,498
"517,780,250",659,5,184
"563,316,070",368,3,-233
"560,951,276",266,5,-36
"578,626,808",497,7,264
"566,595,478",111,4,35
"578,378,998",85853,22,6096
"519,910,394",10300,19,758
"561,356,022",24942,4,5047
"521,923,017",2088,5,1092
"578,032,132",23007,14,3305
"555,616,218",9966,8,1102
"517,960,404",986,22,339
"555,295,065",4310,11,283
"578,352,104",45043,17,1908
"521,359,381",1460,4,287
"518,091,236",15768,27,1991
"510,422,517",28677,15,2464
"553,960,724",497,1,271
"472,772,629",15499,6,477
"576,326,328",1353,1,200
"517,915,748",165,3,41
"551,508,928",5433,4,440
"561,860,821",45085,6,3618
"6,144,162",40115,30,3252
"561,379,079",400,3,135
"536,671,704",12739,18,3371
"190,045,343",173472,12,11413
"516,903,312",179,5,-66
"551,633,611",7122,7,31
"528,848,872",321491,17,-7550
"517,978,235",252,6,28
"519,885,494",6,4,3
"557,278,814",1138,8,217
"556,515,420",7535,17,552
"554,807,204",184,1,63
"578,599,658",239,6,154
"549,769,902",974,9,315
"555,141,418",55469,21,2070
"574,935,477",0,1,0
"4,680,939",28005,4,2684
"578,601,236",809,10,160
"529,097,179",9930,22,1152
"559,214,519",44855,26,-605
"510,026,601",5523,12,1225
"577,469,387",526,9,100
"559,587,266",156,2,95
"557,376,202",7313,15,9
"550,810,207",27842,22,109
"554,851,848",1935,1,-623
"567,029,992",610,1,248
"556,728,866",37543,17,1514
"576,148,160",24021,19,2699
"549,821,854",28678,25,785
"567,190,024",0,1,0
"6,189,329",2033,3,302
"555,718,647",31502,6,3344
"558,550,349",12633,3,3499
"561,506,434",13794,5,762
"555,094,104",8951,24,952
"517,848,587",4543,8,680
"558,860,841",10996,7,1711
"576,807,684",36611,23,1371
"578,901,507",569,3,321
"521,734,959",5633,28,131
"575,102,422",7361,5,2029
"517,673,045",612,2,-604
"510,538,395",173,2,114
"576,782,793",20208,22,-2197
"521,551,317",179,2,14
"576,416,293",32451,14,-2806
"563,148,342",125,1,53
"479,047,063",16489,10,1867
"557,537,258",132541,15,2062
"559,157,764",6,1,1
"559,505,111",2981,3,99
"577,629,144",74959,13,1707
"577,255,829",11175,10,656
"560,551,623",4585,3,978
"9,690,435",159385,18,6848
"529,520,992",5151,23,1638
"566,938,432",16894,2,989
"559,139,288",687,2,203
"578,005,744",576,9,-198
"510,702,860",156,1,137
"557,029,296",17064,18,164
"519,955,515",23376,18,1535
"579,118,931",23224,11,-7541
"577,031,546",13133,19,1140
"554,192,908",4095,21,889
"557,107,745",114,3,41
"577,543,563",27527,16,-2239
"559,451,231",1414,22,123
"577,451,105",4648,2,101
"554,696,548",4831,17,584
"575,758,661",16389,14,435
"555,847,674",730,4,98
"576,441,884",6650,4,2000
"559,851,660",65,6,7
"200,142,125",1072,1,201
"559,562,868",415,1,14
"517,868,071",1288,13,698
"550,258,581",16951,20,1148
"422,297,397",677,12,108
"577,425,531",976,1,403
"574,859,869",18772,27,902
"555,449,734",69111,20,3992
"504,757,321",41494,20,-5642
"515,770,035",3955,15,652
"578,677,982",18276,11,3492
"575,581,987",3107,12,-505
"576,807,339",13840,17,138
"189,839,234",5696,4,733
"578,660,082",1927,2,268
"550,648,359",0,0,0
"577,159,680",28360,23,2724
"536,598,500",292,13,79
"534,764,789",11218,14,1733
"183,231,266",48457,2,813
"211,900,359",9174,13,1860
"577,863,936",81440,21,2577
"549,673,074",40,12,-69
"519,506,195",54,3,30
"577,689,573",15,2,4
"576,799,183",5373,2,-3572
"555,420,940",41918,28,2452
"533,862,975",371,2,229
"192,090,371",1,1,1
"511,127,365",18,1,1
"188,693,862",54315,24,1437
"536,675,393",11293,25,1510
